"Trial","Year","AgeBucket","Age","Female","Male"
1,2030,1,53,21,26
1,2030,1,54,20,25
1,2030,1,55,20,24
1,2030,1,56,19,23
1,2030,1,57,18,22
1,2030,1,58,17,20
1,2030,1,59,16,19
1,2030,1,60,16,17
1,2030,1,61,15,16
1,2030,1,62,14,16
1,2030,1,63,13,15
1,2030,1,64,12,14
1,2030,1,65,12,13
1,2030,1,66,11,12
1,2030,1,67,10,12
1,2030,1,68,9,11
1,2030,1,69,9,10
1,2030,1,70,8,9
1,2030,1,71,7,8
1,2030,1,72,7,8
1,2030,1,73,6,7
1,2030,1,74,6,6
1,2030,1,75,5,5
1,2030,1,76,5,5
1,2030,1,77,4,5
1,2030,1,78,4,4
1,2030,1,79,4,4
1,2030,1,80,3,4
1,2030,1,81,3,3
1,2030,1,82,3,3
1,2030,1,83,2,3
1,2030,1,84,2,3
1,2030,1,85,2,3
1,2030,1,86,2,2
1,2030,1,87,2,2
1,2030,1,88,1,2
1,2030,1,89,1,2
1,2030,1,90,1,2
1,2030,1,91,1,2
1,2030,1,92,1,2
1,2030,1,93,1,2
1,2030,1,94,1,2
1,2030,1,95,1,2
1,2030,1,96,1,2
1,2030,1,97,1,2
1,2030,1,98,1,2
1,2030,1,99,1,2
1,2030,1,100,1,2
1,2031,1,0,113,115
1,2031,1,1,118,120
1,2031,1,2,112,114
1,2031,1,3,112,113
1,2031,1,4,110,111
1,2031,1,5,102,102
1,2031,1,6,95,95
1,2031,1,7,94,94
1,2031,1,8,88,86
1,2031,1,9,92,91
1,2031,1,10,89,89
1,2031,1,11,45,43
1,2031,1,12,45,44
1,2031,1,13,44,44
1,2031,1,14,44,44
1,2031,1,15,43,44
1,2031,1,16,43,44
1,2031,1,17,42,44
1,2031,1,18,42,45
1,2031,1,19,41,45
1,2031,1,20,41,45
1,2031,1,21,40,45
1,2031,1,22,40,45
1,2031,1,23,39,45
1,2031,1,24,39,45
1,2031,1,25,38,45
1,2031,1,26,38,45
1,2031,1,27,38,45
1,2031,1,28,37,45
1,2031,1,29,37,45
1,2031,1,30,36,45
1,2031,1,31,36,44
1,2031,1,32,35,44
1,2031,1,33,34,44
1,2031,1,34,34,43
1,2031,1,35,33,43
1,2031,1,36,33,42
1,2031,1,37,32,42
1,2031,1,38,32,41
1,2031,1,39,31,40
1,2031,1,40,31,39
1,2031,1,41,30,39
1,2031,1,42,29,38
1,2031,1,43,29,37
1,2031,1,44,28,36
1,2031,1,45,28,35
1,2031,1,46,27,34
1,2031,1,47,26,33
1,2031,1,48,26,32
1,2031,1,49,25,31
1,2031,1,50,24,30
1,2031,1,51,24,29
1,2031,1,52,23,28
1,2031,1,53,22,27
1,2031,1,54,21,26
1,2031,1,55,20,25
1,2031,1,56,20,24
1,2031,1,57,19,23
1,2031,1,58,18,22
1,2031,1,59,17,20
1,2031,1,60,16,18
1,2031,1,61,16,16
1,2031,1,62,15,15
1,2031,1,63,14,15
1,2031,1,64,13,14
1,2031,1,65,12,14
1,2031,1,66,12,13
1,2031,1,67,11,12
1,2031,1,68,10,12
1,2031,1,69,9,11
1,2031,1,70,9,10
1,2031,1,71,8,9
1,2031,1,72,7,8
1,2031,1,73,7,8
1,2031,1,74,6,7
1,2031,1,75,6,5
1,2031,1,76,5,4
1,2031,1,77,5,4
1,2031,1,78,4,4
1,2031,1,79,4,4
1,2031,1,80,4,4
1,2031,1,81,3,4
1,2031,1,82,3,3
1,2031,1,83,3,3
1,2031,1,84,2,3
1,2031,1,85,2,3
1,2031,1,86,2,3
1,2031,1,87,2,2
1,2031,1,88,2,2
1,2031,1,89,1,2
1,2031,1,90,1,2
1,2031,1,91,1,2
1,2031,1,92,1,2
1,2031,1,93,1,2
1,2031,1,94,1,2
1,2031,1,95,1,2
1,2031,1,96,1,2
1,2031,1,97,1,2
1,2031,1,98,1,2
1,2031,1,99,1,2
1,2031,1,100,1,2
1,2032,1,0,115,116
1,2032,1,1,113,115
1,2032,1,2,118,120
1,2032,1,3,112,114
1,2032,1,4,112,113
1,2032,1,5,110,111
1,2032,1,6,102,102
1,2032,1,7,95,95
1,2032,1,8,94,94
1,2032,1,9,88,86
1,2032,1,10,92,91
1,2032,1,11,89,89
1,2032,1,12,45,43
1,2032,1,13,45,44
1,2032,1,14,44,44
1,2032,1,15,44,44
1,2032,1,16,43,44
1,2032,1,17,43,44
1,2032,1,18,42,44
1,2032,1,19,42,45
1,2032,1,20,41,45
1,2032,1,21,41,45
1,2032,1,22,40,45
1,2032,1,23,40,45
1,2032,1,24,39,45
1,2032,1,25,39,45
1,2032,1,26,38,45
1,2032,1,27,38,45
1,2032,1,28,38,45
1,2032,1,29,37,45
1,2032,1,30,37,45
1,2032,1,31,36,45
1,2032,1,32,36,44
1,2032,1,33,35,44
1,2032,1,34,34,44
1,2032,1,35,34,43
1,2032,1,36,33,43
1,2032,1,37,33,42
1,2032,1,38,32,42
1,2032,1,39,32,41
1,2032,1,40,31,40
1,2032,1,41,31,39
1,2032,1,42,30,39
1,2032,1,43,29,38
1,2032,1,44,29,37
1,2032,1,45,28,36
1,2032,1,46,28,35
1,2032,1,47,27,34
1,2032,1,48,26,33
1,2032,1,49,26,32
1,2032,1,50,25,31
1,2032,1,51,24,30
1,2032,1,52,24,29
1,2032,1,53,23,28
1,2032,1,54,22,27
1,2032,1,55,21,26
1,2032,1,56,20,25
1,2032,1,57,20,24
1,2032,1,58,19,23
1,2032,1,59,18,22
1,2032,1,60,17,20
1,2032,1,61,16,18
1,2032,1,62,16,16
1,2032,1,63,15,15
1,2032,1,64,14,15
1,2032,1,65,13,14
1,2032,1,66,12,14
1,2032,1,67,12,13
1,2032,1,68,11,12
1,2032,1,69,10,12
1,2032,1,70,9,11
1,2032,1,71,9,10
1,2032,1,72,8,9
1,2032,1,73,7,8
1,2032,1,74,7,8
1,2032,1,75,6,6
1,2032,1,76,6,4
1,2032,1,77,5,4
1,2032,1,78,5,4
1,2032,1,79,4,4
1,2032,1,80,4,4
1,2032,1,81,4,4
1,2032,1,82,3,4
1,2032,1,83,3,3
1,2032,1,84,3,3
1,2032,1,85,2,3
1,2032,1,86,2,3
1,2032,1,87,2,3
1,2032,1,88,2,2
1,2032,1,89,2,2
1,2032,1,90,1,2
1,2032,1,91,1,2
1,2032,1,92,1,2
1,2032,1,93,1,2
1,2032,1,94,1,2
1,2032,1,95,1,2
1,2032,1,96,1,2
1,2032,1,97,1,2
1,2032,1,98,1,2
1,2032,1,99,1,2
1,2032,1,100,1,2
1,2033,1,0,117,119
1,2033,1,1,115,116
1,2033,1,2,113,115
1,2033,1,3,118,120
1,2033,1,4,112,114
1,2033,1,5,112,113
1,2033,1,6,110,111
1,2033,1,7,102,102
1,2033,1,8,95,95
1,2033,1,9,94,94
1,2033,1,10,88,86
1,2033,1,11,92,91
1,2033,1,12,89,89
1,2033,1,13,45,43
1,2033,1,14,45,44
1,2033,1,15,44,44
1,2033,1,16,44,44
1,2033,1,17,43,44
1,2033,1,18,43,44
1,2033,1,19,42,44
1,2033,1,20,42,45
1,2033,1,21,41,45
1,2033,1,22,41,45
1,2033,1,23,40,45
1,2033,1,24,40,45
1,2033,1,25,39,45
1,2033,1,26,39,45
1,2033,1,27,38,45
1,2033,1,28,38,45
1,2033,1,29,38,45
1,2033,1,30,37,45
1,2033,1,31,37,45
1,2033,1,32,36,45
1,2033,1,33,36,44
1,2033,1,34,35,44
1,2033,1,35,34,44
1,2033,1,36,34,43
1,2033,1,37,33,43
1,2033,1,38,33,42
1,2033,1,39,32,42
1,2033,1,40,32,41
1,2033,1,41,31,40
1,2033,1,42,31,39
1,2033,1,43,30,39
1,2033,1,44,29,38
1,2033,1,45,29,37
1,2033,1,46,28,36
1,2033,1,47,28,35
1,2033,1,48,27,34
1,2033,1,49,26,33
1,2033,1,50,26,32
1,2033,1,51,25,31
1,2033,1,52,24,30
1,2033,1,53,24,29
1,2033,1,54,23,28
1,2033,1,55,22,27
1,2033,1,56,21,26
1,2033,1,57,20,25
1,2033,1,58,20,24
1,2033,1,59,19,23
1,2033,1,60,18,22
1,2033,1,61,17,20
1,2033,1,62,16,18
1,2033,1,63,16,16
1,2033,1,64,15,15
1,2033,1,65,14,15
1,2033,1,66,13,14
1,2033,1,67,12,14
1,2033,1,68,12,13
1,2033,1,69,11,12
1,2033,1,70,10,12
1,2033,1,71,9,11
1,2033,1,72,9,10
1,2033,1,73,8,9
1,2033,1,74,7,8
1,2033,1,75,6,7
1,2033,1,76,6,5
1,2033,1,77,6,4
1,2033,1,78,5,4
1,2033,1,79,5,4
1,2033,1,80,4,4
1,2033,1,81,4,4
1,2033,1,82,4,4
1,2033,1,83,3,4
1,2033,1,84,3,3
1,2033,1,85,3,3
1,2033,1,86,2,3
1,2033,1,87,2,3
1,2033,1,88,2,3
1,2033,1,89,2,2
1,2033,1,90,2,2
1,2033,1,91,1,2
1,2033,1,92,1,2
1,2033,1,93,1,2
1,2033,1,94,1,2
1,2033,1,95,1,2
1,2033,1,96,1,2
1,2033,1,97,1,2
1,2033,1,98,1,2
1,2033,1,99,1,2
1,2033,1,100,1,2
1,2034,1,0,125,125
1,2034,1,1,117,119
1,2034,1,2,115,116
1,2034,1,3,113,115
1,2034,1,4,118,120
1,2034,1,5,112,114
1,2034,1,6,112,113
1,2034,1,7,110,111
1,2034,1,8,102,102
1,2034,1,9,95,95
1,2034,1,10,94,94
1,2034,1,11,88,86
1,2034,1,12,92,91
1,2034,1,13,89,89
1,2034,1,14,45,43
1,2034,1,15,45,44
1,2034,1,16,44,44
1,2034,1,17,44,44
1,2034,1,18,43,44
1,2034,1,19,43,44
1,2034,1,20,42,44
1,2034,1,21,42,45
1,2034,1,22,41,45
1,2034,1,23,41,45
1,2034,1,24,40,45
1,2034,1,25,40,45
1,2034,1,26,39,45
1,2034,1,27,39,45
1,2034,1,28,38,45
1,2034,1,29,38,45
1,2034,1,30,38,45
1,2034,1,31,37,45
1,2034,1,32,37,45
1,2034,1,33,36,45
1,2034,1,34,36,44
1,2034,1,35,35,44
1,2034,1,36,34,44
1,2034,1,37,34,43
1,2034,1,38,33,43
1,2034,1,39,33,42
1,2034,1,40,32,42
1,2034,1,41,32,41
1,2034,1,42,31,40
1,2034,1,43,31,39
1,2034,1,44,30,39
1,2034,1,45,29,38
1,2034,1,46,29,37
1,2034,1,47,28,36
1,2034,1,48,28,35
1,2034,1,49,27,34
1,2034,1,50,26,33
1,2034,1,51,26,32
1,2034,1,52,25,31
1,2034,1,53,24,30
1,2034,1,54,24,29
1,2034,1,55,23,28
1,2034,1,56,22,27
1,2034,1,57,21,26
1,2034,1,58,20,25
1,2034,1,59,20,24
1,2034,1,60,19,23
1,2034,1,61,18,22
1,2034,1,62,17,20
1,2034,1,63,16,18
1,2034,1,64,16,16
1,2034,1,65,15,15
1,2034,1,66,14,15
1,2034,1,67,13,14
1,2034,1,68,12,14
1,2034,1,69,12,13
1,2034,1,70,11,12
1,2034,1,71,10,12
1,2034,1,72,9,11
1,2034,1,73,9,10
1,2034,1,74,8,9
1,2034,1,75,6,7
1,2034,1,76,6,6
1,2034,1,77,6,5
1,2034,1,78,6,4
1,2034,1,79,5,4
1,2034,1,80,5,4
1,2034,1,81,4,4
1,2034,1,82,4,4
1,2034,1,83,4,4
1,2034,1,84,3,4
1,2034,1,85,3,3
1,2034,1,86,3,3
1,2034,1,87,2,3
1,2034,1,88,2,3
1,2034,1,89,2,3
1,2034,1,90,2,2
1,2034,1,91,2,2
1,2034,1,92,1,2
1,2034,1,93,1,2
1,2034,1,94,1,2
1,2034,1,95,1,2
1,2034,1,96,1,2
1,2034,1,97,1,2
1,2034,1,98,1,2
1,2034,1,99,1,2
1,2034,1,100,1,2
1,2035,1,0,130,129
1,2035,1,1,125,125
1,2035,1,2,117,119
1,2035,1,3,115,116
1,2035,1,4,113,115
1,2035,1,5,118,120
1,2035,1,6,112,114
1,2035,1,7,112,113
1,2035,1,8,110,111
1,2035,1,9,102,102
1,2035,1,10,95,95
1,2035,1,11,94,94
1,2035,1,12,88,86
1,2035,1,13,92,91
1,2035,1,14,89,89
1,2035,1,15,45,43
1,2035,1,16,45,44
1,2035,1,17,44,44
1,2035,1,18,44,44
1,2035,1,19,43,44
1,2035,1,20,43,44
1,2035,1,21,42,44
1,2035,1,22,42,45
1,2035,1,23,41,45
1,2035,1,24,41,45
1,2035,1,25,40,45
1,2035,1,26,40,45
1,2035,1,27,39,45
1,2035,1,28,39,45
1,2035,1,29,38,45
1,2035,1,30,38,45
1,2035,1,31,38,45
1,2035,1,32,37,45
1,2035,1,33,37,45
1,2035,1,34,36,45
1,2035,1,35,36,44
1,2035,1,36,35,44
1,2035,1,37,34,44
1,2035,1,38,34,43
1,2035,1,39,33,43
1,2035,1,40,33,42
1,2035,1,41,32,42
1,2035,1,42,32,41
1,2035,1,43,31,40
1,2035,1,44,31,39
1,2035,1,45,30,39
1,2035,1,46,29,38
1,2035,1,47,29,37
1,2035,1,48,28,36
1,2035,1,49,28,35
1,2035,1,50,27,34
1,2035,1,51,26,33
1,2035,1,52,26,32
1,2035,1,53,25,31
1,2035,1,54,24,30
1,2035,1,55,24,29
1,2035,1,56,23,28
1,2035,1,57,22,27
1,2035,1,58,21,26
1,2035,1,59,20,25
1,2035,1,60,20,24
1,2035,1,61,19,23
1,2035,1,62,18,22
1,2035,1,63,17,20
1,2035,1,64,16,18
1,2035,1,65,16,16
1,2035,1,66,15,15
1,2035,1,67,14,15
1,2035,1,68,13,14
1,2035,1,69,12,14
1,2035,1,70,12,13
1,2035,1,71,11,12
1,2035,1,72,10,12
1,2035,1,73,9,11
1,2035,1,74,9,10
1,2035,1,75,7,8
1,2035,1,76,6,6
1,2035,1,77,6,5
1,2035,1,78,6,4
1,2035,1,79,6,4
1,2035,1,80,5,4
1,2035,1,81,5,4
1,2035,1,82,4,4
1,2035,1,83,4,4
1,2035,1,84,4,4
1,2035,1,85,3,4
1,2035,1,86,3,3
1,2035,1,87,3,3
1,2035,1,88,2,3
1,2035,1,89,2,3
1,2035,1,90,2,3
1,2035,1,91,2,2
1,2035,1,92,2,2
1,2035,1,93,1,2
1,2035,1,94,1,2
1,2035,1,95,1,2
1,2035,1,96,1,2
1,2035,1,97,1,2
1,2035,1,98,1,2
1,2035,1,99,1,2
1,2035,1,100,1,2
1,2036,1,0,133,131
1,2036,1,1,130,129
1,2036,1,2,125,125
1,2036,1,3,117,119
1,2036,1,4,115,116
1,2036,1,5,113,115
1,2036,1,6,118,120
1,2036,1,7,112,114
1,2036,1,8,112,113
1,2036,1,9,110,111
1,2036,1,10,102,102
1,2036,1,11,95,95
1,2036,1,12,94,94
1,2036,1,13,88,86
1,2036,1,14,92,91
1,2036,1,15,89,89
1,2036,1,16,45,43
1,2036,1,17,45,44
1,2036,1,18,44,44
1,2036,1,19,44,44
1,2036,1,20,43,44
1,2036,1,21,43,44
1,2036,1,22,42,44
1,2036,1,23,42,45
1,2036,1,24,41,45
1,2036,1,25,41,45
1,2036,1,26,40,45
1,2036,1,27,40,45
1,2036,1,28,39,45
1,2036,1,29,39,45
1,2036,1,30,38,45
1,2036,1,31,38,45
1,2036,1,32,38,45
1,2036,1,33,37,45
1,2036,1,34,37,45
1,2036,1,35,36,45
1,2036,1,36,36,44
1,2036,1,37,35,44
1,2036,1,38,34,44
1,2036,1,39,34,43
1,2036,1,40,33,43
1,2036,1,41,33,42
1,2036,1,42,32,42
1,2036,1,43,32,41
1,2036,1,44,31,40
1,2036,1,45,31,39
1,2036,1,46,30,39
1,2036,1,47,29,38
1,2036,1,48,29,37
1,2036,1,49,28,36
1,2036,1,50,28,35
1,2036,1,51,27,34
1,2036,1,52,26,33
1,2036,1,53,26,32
1,2036,1,54,25,31
1,2036,1,55,24,30
1,2036,1,56,24,29
1,2036,1,57,23,28
1,2036,1,58,22,27
1,2036,1,59,21,26
1,2036,1,60,20,25
1,2036,1,61,20,24
1,2036,1,62,19,23
1,2036,1,63,18,22
1,2036,1,64,17,20
1,2036,1,65,16,18
1,2036,1,66,16,16
1,2036,1,67,15,15
1,2036,1,68,14,15
1,2036,1,69,13,14
1,2036,1,70,12,14
1,2036,1,71,12,13
1,2036,1,72,11,12
1,2036,1,73,10,12
1,2036,1,74,9,11
1,2036,1,75,8,9
1,2036,1,76,7,7
1,2036,1,77,6,5
1,2036,1,78,6,4
1,2036,1,79,6,4
1,2036,1,80,6,4
1,2036,1,81,5,4
1,2036,1,82,5,4
1,2036,1,83,4,4
1,2036,1,84,4,4
1,2036,1,85,4,4
1,2036,1,86,3,4
1,2036,1,87,3,3
1,2036,1,88,3,3
1,2036,1,89,2,3
1,2036,1,90,2,3
1,2036,1,91,2,3
1,2036,1,92,2,2
1,2036,1,93,2,2
1,2036,1,94,1,2
1,2036,1,95,1,2
1,2036,1,96,1,2
1,2036,1,97,1,2
1,2036,1,98,1,2
1,2036,1,99,1,2
1,2036,1,100,1,2
1,2037,1,0,136,135
1,2037,1,1,133,131
1,2037,1,2,130,129
1,2037,1,3,125,125
1,2037,1,4,117,119
1,2037,1,5,115,116
1,2037,1,6,113,115
1,2037,1,7,118,120
1,2037,1,8,112,114
1,2037,1,9,112,113
1,2037,1,10,110,111
1,2037,1,11,102,102
1,2037,1,12,95,95
1,2037,1,13,94,94
1,2037,1,14,88,86
1,2037,1,15,92,91
1,2037,1,16,89,89
1,2037,1,17,45,43
1,2037,1,18,45,44
1,2037,1,19,44,44
1,2037,1,20,44,44
1,2037,1,21,43,44
1,2037,1,22,43,44
1,2037,1,23,42,44
1,2037,1,24,42,45
1,2037,1,25,41,45
1,2037,1,26,41,45
1,2037,1,27,40,45
1,2037,1,28,40,45
1,2037,1,29,39,45
1,2037,1,30,39,45
1,2037,1,31,38,45
1,2037,1,32,38,45
1,2037,1,33,38,45
1,2037,1,34,37,45
1,2037,1,35,37,45
1,2037,1,36,36,45
1,2037,1,37,36,44
1,2037,1,38,35,44
1,2037,1,39,34,44
1,2037,1,40,34,43
1,2037,1,41,33,43
1,2037,1,42,33,42
1,2037,1,43,32,42
1,2037,1,44,32,41
1,2037,1,45,31,40
1,2037,1,46,31,39
1,2037,1,47,30,39
1,2037,1,48,29,38
1,2037,1,49,29,37
1,2037,1,50,28,36
1,2037,1,51,28,35
1,2037,1,52,27,34
1,2037,1,53,26,33
1,2037,1,54,26,32
1,2037,1,55,25,31
1,2037,1,56,24,30
1,2037,1,57,24,29
1,2037,1,58,23,28
1,2037,1,59,22,27
1,2037,1,60,21,25
1,2037,1,61,20,25
1,2037,1,62,20,24
1,2037,1,63,19,23
1,2037,1,64,18,22
1,2037,1,65,17,20
1,2037,1,66,16,18
1,2037,1,67,16,16
1,2037,1,68,15,15
1,2037,1,69,14,15
1,2037,1,70,13,14
1,2037,1,71,12,14
1,2037,1,72,12,13
1,2037,1,73,11,12
1,2037,1,74,10,12
1,2037,1,75,8,10
1,2037,1,76,7,8
1,2037,1,77,6,6
1,2037,1,78,6,4
1,2037,1,79,6,4
1,2037,1,80,6,4
1,2037,1,81,6,4
1,2037,1,82,5,4
1,2037,1,83,5,4
1,2037,1,84,4,4
1,2037,1,85,4,4
1,2037,1,86,4,4
1,2037,1,87,3,4
1,2037,1,88,3,3
1,2037,1,89,3,3
1,2037,1,90,2,3
1,2037,1,91,2,3
1,2037,1,92,2,3
1,2037,1,93,2,2
1,2037,1,94,2,2
1,2037,1,95,1,2
1,2037,1,96,1,2
1,2037,1,97,1,2
1,2037,1,98,1,2
1,2037,1,99,1,2
1,2037,1,100,1,2
1,2038,1,0,136,135
1,2038,1,1,136,135
1,2038,1,2,133,131
1,2038,1,3,130,129
1,2038,1,4,125,125
1,2038,1,5,117,119
1,2038,1,6,115,116
1,2038,1,7,113,115
1,2038,1,8,118,120
1,2038,1,9,112,114
1,2038,1,10,112,113
1,2038,1,11,110,111
1,2038,1,12,102,102
1,2038,1,13,95,95
1,2038,1,14,94,94
1,2038,1,15,88,86
1,2038,1,16,92,91
1,2038,1,17,89,89
1,2038,1,18,45,43
1,2038,1,19,45,44
1,2038,1,20,44,44
1,2038,1,21,44,44
1,2038,1,22,43,44
1,2038,1,23,43,44
1,2038,1,24,42,44
1,2038,1,25,42,45
1,2038,1,26,41,45
1,2038,1,27,41,45
1,2038,1,28,40,45
1,2038,1,29,40,45
1,2038,1,30,39,45
1,2038,1,31,39,45
1,2038,1,32,38,45
1,2038,1,33,38,45
1,2038,1,34,38,45
1,2038,1,35,37,45
1,2038,1,36,37,45
1,2038,1,37,36,45
1,2038,1,38,36,44
1,2038,1,39,35,44
1,2038,1,40,34,44
1,2038,1,41,34,43
1,2038,1,42,33,43
1,2038,1,43,33,42
1,2038,1,44,32,42
1,2038,1,45,32,41
1,2038,1,46,31,40
1,2038,1,47,31,39
1,2038,1,48,30,39
1,2038,1,49,29,38
1,2038,1,50,29,37
1,2038,1,51,28,36
1,2038,1,52,28,35
1,2038,1,53,27,34
1,2038,1,54,26,33
1,2038,1,55,26,32
1,2038,1,56,25,31
1,2038,1,57,24,30
1,2038,1,58,24,29
1,2038,1,59,23,28
1,2038,1,60,21,26
1,2038,1,61,20,24
1,2038,1,62,20,24
1,2038,1,63,20,23
1,2038,1,64,19,22
1,2038,1,65,18,22
1,2038,1,66,17,20
1,2038,1,67,16,18
1,2038,1,68,16,16
1,2038,1,69,15,15
1,2038,1,70,14,15
1,2038,1,71,13,14
1,2038,1,72,12,14
1,2038,1,73,12,13
1,2038,1,74,11,12
1,2038,1,75,9,11
1,2038,1,76,8,9
1,2038,1,77,7,7
1,2038,1,78,6,5
1,2038,1,79,6,4
1,2038,1,80,6,4
1,2038,1,81,6,4
1,2038,1,82,6,4
1,2038,1,83,5,4
1,2038,1,84,5,4
1,2038,1,85,4,4
1,2038,1,86,4,4
1,2038,1,87,4,4
1,2038,1,88,3,4
1,2038,1,89,3,3
1,2038,1,90,3,3
1,2038,1,91,2,3
1,2038,1,92,2,3
1,2038,1,93,2,3
1,2038,1,94,2,2
1,2038,1,95,2,2
1,2038,1,96,1,2
1,2038,1,97,1,2
1,2038,1,98,1,2
1,2038,1,99,1,2
1,2038,1,100,1,2
1,2039,1,0,149,148
1,2039,1,1,136,135
1,2039,1,2,136,135
1,2039,1,3,133,131
1,2039,1,4,130,129
1,2039,1,5,125,125
1,2039,1,6,117,119
1,2039,1,7,115,116
1,2039,1,8,113,115
1,2039,1,9,118,120
1,2039,1,10,112,114
1,2039,1,11,112,113
1,2039,1,12,110,111
1,2039,1,13,102,102
1,2039,1,14,95,95
1,2039,1,15,94,94
1,2039,1,16,88,86
1,2039,1,17,92,91
1,2039,1,18,89,89
1,2039,1,19,45,43
1,2039,1,20,45,44
1,2039,1,21,44,44
1,2039,1,22,44,44
1,2039,1,23,43,44
1,2039,1,24,43,44
1,2039,1,25,42,44
1,2039,1,26,42,45
1,2039,1,27,41,45
1,2039,1,28,41,45
1,2039,1,29,40,45
1,2039,1,30,40,45
1,2039,1,31,39,45
1,2039,1,32,39,45
1,2039,1,33,38,45
1,2039,1,34,38,45
1,2039,1,35,38,45
1,2039,1,36,37,45
1,2039,1,37,37,45
1,2039,1,38,36,45
1,2039,1,39,36,44
1,2039,1,40,35,44
1,2039,1,41,34,44
1,2039,1,42,34,43
1,2039,1,43,33,43
1,2039,1,44,33,42
1,2039,1,45,32,42
1,2039,1,46,32,41
1,2039,1,47,31,40
1,2039,1,48,31,39
1,2039,1,49,30,39
1,2039,1,50,29,38
1,2039,1,51,29,37
1,2039,1,52,28,36
1,2039,1,53,28,35
1,2039,1,54,27,34
1,2039,1,55,26,33
1,2039,1,56,26,32
1,2039,1,57,25,31
1,2039,1,58,24,30
1,2039,1,59,24,29
1,2039,1,60,22,27
1,2039,1,61,21,25
1,2039,1,62,20,24
1,2039,1,63,20,24
1,2039,1,64,20,23
1,2039,1,65,19,22
1,2039,1,66,18,22
1,2039,1,67,17,20
1,2039,1,68,16,18
1,2039,1,69,16,16
1,2039,1,70,15,15
1,2039,1,71,14,15
1,2039,1,72,13,14
1,2039,1,73,12,14
1,2039,1,74,12,13
1,2039,1,75,10,11
1,2039,1,76,8,10
1,2039,1,77,8,8
1,2039,1,78,7,6
1,2039,1,79,6,4
1,2039,1,80,6,4
1,2039,1,81,6,4
1,2039,1,82,6,4
1,2039,1,83,6,4
1,2039,1,84,5,4
1,2039,1,85,5,4
1,2039,1,86,4,4
1,2039,1,87,4,4
1,2039,1,88,4,4
1,2039,1,89,3,4
1,2039,1,90,3,3
1,2039,1,91,3,3
1,2039,1,92,2,3
1,2039,1,93,2,3
1,2039,1,94,2,3
1,2039,1,95,2,2
1,2039,1,96,2,2
1,2039,1,97,1,2
1,2039,1,98,1,2
1,2039,1,99,1,2
1,2039,1,100,1,2
1,2040,1,0,154,154
1,2040,1,1,149,148
1,2040,1,2,136,135
1,2040,1,3,136,135
1,2040,1,4,133,131
1,2040,1,5,130,129
1,2040,1,6,125,125
1,2040,1,7,117,119
1,2040,1,8,115,116
1,2040,1,9,113,115
1,2040,1,10,118,120
1,2040,1,11,112,114
1,2040,1,12,112,113
1,2040,1,13,110,111
1,2040,1,14,102,102
1,2040,1,15,95,95
1,2040,1,16,94,94
1,2040,1,17,88,86
1,2040,1,18,92,91
1,2040,1,19,89,89
1,2040,1,20,45,43
1,2040,1,21,45,44
1,2040,1,22,44,44
1,2040,1,23,44,44
1,2040,1,24,43,44
1,2040,1,25,43,44
1,2040,1,26,42,44
1,2040,1,27,42,45
1,2040,1,28,41,45
1,2040,1,29,41,45
1,2040,1,30,40,45
1,2040,1,31,40,45
1,2040,1,32,39,45
1,2040,1,33,39,45
1,2040,1,34,38,45
1,2040,1,35,38,45
1,2040,1,36,38,45
1,2040,1,37,37,45
1,2040,1,38,37,45
1,2040,1,39,36,45
1,2040,1,40,36,44
1,2040,1,41,35,44
1,2040,1,42,34,44
1,2040,1,43,34,43
1,2040,1,44,33,43
1,2040,1,45,33,42
1,2040,1,46,32,42
1,2040,1,47,32,41
1,2040,1,48,31,40
1,2040,1,49,31,39
1,2040,1,50,30,39
1,2040,1,51,29,38
1,2040,1,52,29,37
1,2040,1,53,28,36
1,2040,1,54,28,35
1,2040,1,55,27,34
1,2040,1,56,26,33
1,2040,1,57,26,32
1,2040,1,58,25,31
1,2040,1,59,24,30
1,2040,1,60,23,28
1,2040,1,61,21,26
1,2040,1,62,21,25
1,2040,1,63,20,24
1,2040,1,64,20,24
1,2040,1,65,20,23
1,2040,1,66,19,22
1,2040,1,67,18,22
1,2040,1,68,17,20
1,2040,1,69,16,18
1,2040,1,70,16,16
1,2040,1,71,15,15
1,2040,1,72,14,15
1,2040,1,73,13,14
1,2040,1,74,12,14
1,2040,1,75,11,12
1,2040,1,76,9,10
1,2040,1,77,7,9
1,2040,1,78,7,7
1,2040,1,79,7,5
1,2040,1,80,6,4
1,2040,1,81,6,4
1,2040,1,82,6,4
1,2040,1,83,6,4
1,2040,1,84,6,4
1,2040,1,85,5,4
1,2040,1,86,5,4
1,2040,1,87,4,4
1,2040,1,88,4,4
1,2040,1,89,4,4
1,2040,1,90,3,4
1,2040,1,91,3,3
1,2040,1,92,3,3
1,2040,1,93,2,3
1,2040,1,94,2,3
1,2040,1,95,2,3
1,2040,1,96,2,2
1,2040,1,97,2,2
1,2040,1,98,1,2
1,2040,1,99,1,2
1,2040,1,100,1,2
1,2041,1,0,173,172
1,2041,1,1,154,154
1,2041,1,2,149,148
1,2041,1,3,136,135
1,2041,1,4,136,135
1,2041,1,5,133,131
1,2041,1,6,130,129
1,2041,1,7,125,125
1,2041,1,8,117,119
1,2041,1,9,115,116
1,2041,1,10,113,115
1,2041,1,11,118,120
1,2041,1,12,112,114
1,2041,1,13,112,113
1,2041,1,14,110,111
1,2041,1,15,102,102
1,2041,1,16,95,95
